Generation Model,Question Index,Question,Original Chunk,Chunks Retrieved,Generated Answer,Reference Answer,Generation Prompt Used,Encoding Used
Qwen/Qwen3-8B,79,"In case an official trip commences or concludes at the vacation location, how will the travel expense reimbursement be calculated?",Chunk_38,chunk_38; chunk_37; chunk_39; chunk_12; chunk_14; chunk_30; chunk_40; chunk_36; chunk_7; chunk_11,"In the case where an official trip commences or concludes at the vacation location, the travel expense reimbursement will be calculated based on the departure from or arrival at that location, contrary to the general provisions. The relevant provisions apply accordingly.","If it is ordered or approved that the official trip is to commence or conclude at the vacation location, the travel expense reimbursement shall, contrary to paragraph 3, be calculated based on the departure from or arrival at that location.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,80,How are travel costs handled when a business trip starts or ends at the same place as a personal vacation?,Chunk_38,chunk_8; chunk_12; chunk_37; chunk_38; chunk_39; chunk_9; chunk_40; chunk_7; chunk_30; chunk_6,"When a business trip starts or ends at the same place as a personal vacation, the travel cost reimbursement is calculated as if only the official trip were undertaken. The travel expense reimbursement shall not exceed the travel expense reimbursement resulting from the actual course of the trip. If it is ordered or approved that the official trip is to commence or conclude at the vacation location, the travel expense reimbursement is calculated based on the departure from or arrival at that location.","If it is ordered or approved that the official trip is to commence or conclude at the vacation location, the travel expense reimbursement shall, contrary to paragraph 3, be calculated based on the departure from or arrival at that location.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,81,"If the trip terminates early for official reasons, is the return journey to the official premises covered by travel expense reimbursement?",Chunk_39,chunk_39; chunk_40; chunk_14; chunk_12; chunk_38; chunk_16; chunk_34; chunk_42; chunk_36; chunk_30,"Yes, if the trip terminates early for official reasons, the return journey from the vacation or stay location to the official premises is treated as an official trip for which travel expense reimbursement is granted.","If, for official reasons, the early termination of a vacation or another private trip is ordered, the return journey from the vacation or stay location to the official premises shall be treated as an official trip for which travel expense reimbursement is granted.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,82,Would travel expenses for the return trip be reimbursed if a trip is cut short due to work-related issues?,Chunk_39,chunk_40; chunk_34; chunk_39; chunk_14; chunk_41; chunk_38; chunk_30; chunk_16; chunk_18; chunk_33,"Yes, travel expenses for the return trip would be reimbursed if a trip is cut short due to work-related issues. According to the State Travel Expense Act (LRKG) § Determination of the Travel Expense Reimbursement in Special Cases (), if, for official reasons, the early termination of a vacation or another private trip is ordered, the return journey from the vacation or stay location to the official premises shall be treated as an official trip for which travel expense reimbursement is granted.","If, for official reasons, the early termination of a vacation or another private trip is ordered, the return journey from the vacation or stay location to the official premises shall be treated as an official trip for which travel expense reimbursement is granted.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,83,"If a trip is interrupted, are the expenses of persons accompanying me also reimbursed, or only my expenses?",Chunk_40,chunk_40; chunk_34; chunk_39; chunk_16; chunk_37; chunk_41; chunk_31; chunk_38; chunk_11; chunk_33,"If a trip is interrupted, the expenses of the official traveler and any accompanying persons that arise due to the interruption or early termination of a vacation or another private trip shall be reimbursed to an appropriate extent. This includes expenses that could not be utilized because of these reasons. Therefore, the expenses of persons accompanying you are also reimbursed.",Expenses of the official traveler and any accompanying persons that arise due to the 7 interruption or early termination of a vacation or another private trip shall be reimbursed to an appropriate extent.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,84,"When a trip is cut short, does coverage extend to the costs of those traveling with me, or just my own?",Chunk_40,chunk_40; chunk_41; chunk_34; chunk_19; chunk_39; chunk_18; chunk_37; chunk_16; chunk_30; chunk_4,"When a trip is cut short, coverage extends to the costs of those traveling with you. According to the State Travel Expense Act (LRKG) § Determination of the Travel Expense Reimbursement in Special Cases (), expenses of the official traveler and any accompanying persons that arise due to the interruption or early termination of a vacation or another private trip shall be reimbursed to an appropriate extent. This also applies to expenses that could not be utilized because of these reasons.",Expenses of the official traveler and any accompanying persons that arise due to the 7 interruption or early termination of a vacation or another private trip shall be reimbursed to an appropriate extent.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,85,"If I get hospitalized during my official trip, will I have to cover the necessary expenses?",Chunk_41,chunk_41; chunk_19; chunk_40; chunk_34; chunk_28; chunk_31; chunk_16; chunk_11; chunk_8; chunk_33,"No, if you get hospitalized during your official trip, you will not have to cover the necessary expenses. According to the State Travel Expense Act (LRKG) § Determination of the Travel Expense Reimbursement in Special Cases, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.","If official travelers fall ill and are admitted to a hospital, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,86,Who is financially responsible for hospital bills incurred while traveling for work?,Chunk_41,chunk_41; chunk_19; chunk_40; chunk_6; chunk_18; chunk_34; chunk_7; chunk_21; chunk_8; chunk_11,"The financial responsibility for hospital bills incurred while traveling for work lies with the state, as the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay, according to the State Travel Expense Act (LRKG) § Determination of the Travel Expense Reimbursement in Special Cases.","If official travelers fall ill and are admitted to a hospital, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,87,What happens with medical costs if I require hospitalization on a business trip?,Chunk_41,chunk_41; chunk_34; chunk_19; chunk_40; chunk_8; chunk_7; chunk_6; chunk_5; chunk_39; chunk_18,"If you require hospitalization on a business trip, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.","If official travelers fall ill and are admitted to a hospital, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,88,Will my company/travel insurance cover hospitalization expenses during work travel?,Chunk_41,chunk_41; chunk_19; chunk_7; chunk_40; chunk_34; chunk_33; chunk_8; chunk_11; chunk_31; chunk_6,"Based on the context provided, the State Travel Expense Act (LRKG) addresses reimbursement for certain expenses during official travel, including accommodation during hospital stays if an official traveler falls ill. However, the context does not mention anything about company or travel insurance coverage for hospitalization expenses during work travel. Therefore, the question of whether your company or travel insurance will cover such expenses cannot be determined from the provided information. You should consult your company's travel policy or insurance provider for specific details.","If official travelers fall ill and are admitted to a hospital, the necessary expenses for accommodation at the business location shall be reimbursed for each full calendar day of the hospital stay.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,89,Will journeys between the residence and the regular official premises be reimbursed?,Chunk_42,chunk_12; chunk_42; chunk_8; chunk_29; chunk_9; chunk_20; chunk_18; chunk_36; chunk_16; chunk_11,"Yes, journeys between the residence and the regular official premises will be reimbursed if they are undertaken for a special official reason. According to the State Travel Expense Act (LRKG) § Determination of the Travel Expense Reimbursement in Special Cases (), the necessary travel costs incurred for such journeys may be reimbursed.","For journeys between the residence and the regular official premises undertaken for a special official reason, the necessary travel costs incurred may be reimbursed.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,90,Is travel between an employee's home and their usual work location eligible for expense coverage?,Chunk_42,chunk_8; chunk_12; chunk_7; chunk_41; chunk_13; chunk_6; chunk_9; chunk_40; chunk_20; chunk_42,"Based on the context provided, travel between an employee's home and their usual work location is generally not eligible for expense coverage under the State Travel Expense Act (LRKG). The Act specifies that official trips are journeys undertaken to conduct official business outside the usual place of work, which have been ordered or approved by the responsible superior. Travel between home and the usual work location is not considered an official trip unless it is for a special official reason, in which case the necessary travel costs may be reimbursed. Otherwise, reimbursement is based on the principle of cost-effectiveness, and travel between home and work is typically not covered.","For journeys between the residence and the regular official premises undertaken for a special official reason, the necessary travel costs incurred may be reimbursed.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,91,What is considered an official trip abroad?,Chunk_43,chunk_43; chunk_8; chunk_9; chunk_47; chunk_44; chunk_10; chunk_46; chunk_61; chunk_12; chunk_39,"An official trip abroad is defined as a trip between the domestic territory and foreign countries or within foreign countries, provided that at least one business location is located abroad. It includes journeys undertaken to conduct official business outside the usual place of work, which have been ordered or approved by the responsible superior, unless an order or approval is not applicable due to the nature of the official’s office or the nature of the official business. The order or approval must be given in writing or electronically. Official trips abroad also include journeys from a location serving as a temporary residence to the place of work, provided that the conditions are otherwise met. For air travel, a country is deemed reached at the time the airplane lands there, and stopovers are disregarded unless they necessitate an overnight stay. The provisions of the relevant sections apply mutatis mutandis to official trips abroad. The per diem and accommodation allowance shall be granted for the country that the official traveler last reaches before midnight local time. If the domestic territory is reached last before midnight during an official trip abroad, foreign per diem shall be granted for the country of the last business location abroad.","Official trips abroad are trips between the domestic territory and foreign countries as well as within foreign countries. In doing so, at least one business location must be located abroad.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,92,Could you please define what qualifies as official international travel?,Chunk_43,chunk_43; chunk_47; chunk_8; chunk_9; chunk_44; chunk_55; chunk_2; chunk_54; chunk_71; chunk_10,"Official international travel is defined as trips between the domestic territory and foreign countries or within foreign countries, where at least one business location is located abroad. For air travel, a country is considered reached when the airplane lands there, and stopovers are disregarded unless they require an overnight stay. For sea travel, similar principles apply. Such travel is considered official if it is undertaken to conduct official business outside the usual place of work, has been ordered or approved by the responsible superior (in writing or electronically), and a less costly method of conducting the official business is not possible or reasonable. The provisions for official trips abroad apply mutatis mutandis to official trips abroad.","Official trips abroad are trips between the domestic territory and foreign countries as well as within foreign countries. In doing so, at least one business location must be located abroad.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,93,"For official trips abroad, which country will the per diem and accommodation allowance be granted for?",Chunk_46,chunk_46; chunk_45; chunk_48; chunk_24; chunk_28; chunk_25; chunk_35; chunk_43; chunk_55; chunk_27,"For official trips abroad, the per diem and accommodation allowance will be granted for the country that the official traveler last reaches before midnight local time. If, during an official trip abroad, the domestic territory is reached last before midnight, foreign per diem shall be granted for the country of the last business location abroad.",The per diem and accommodation allowance shall be granted for the country that the official traveler last reaches before midnight local time.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,94,Could you clarify which nation will have per diem and lodging expenses covered for official international travel?,Chunk_46,chunk_46; chunk_48; chunk_45; chunk_55; chunk_24; chunk_35; chunk_2; chunk_25; chunk_43; chunk_7,"The per diem and accommodation allowance for official international travel is granted for the country that the official traveler last reaches before midnight local time. If during an official trip abroad, the domestic territory is reached last before midnight, the foreign per diem shall be granted for the country of the last business location abroad.",The per diem and accommodation allowance shall be granted for the country that the official traveler last reaches before midnight local time.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,95,"If I finish my work abroad and then fly home, arriving just before midnight, do I get the per diem rate for the visited country for that last day?",Chunk_46,chunk_46; chunk_24; chunk_48; chunk_25; chunk_26; chunk_27; chunk_35; chunk_45; chunk_38; chunk_30,"Yes, if you finish your work abroad and then fly home, arriving just before midnight, you get the per diem rate for the visited country for that last day. According to the State Travel Expense Act (LRKG) § Official Trips Abroad, the per diem and accommodation allowance shall be granted for the country that the official traveler last reaches before midnight local time. Since you arrive just before midnight, the per diem rate for the visited country applies for that last day.","If, during an official trip abroad, the domestic territory is reached last before midnight, foreign per diem shall be granted for the country of the last business location abroad.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,96,"Do I still receive the daily allowance for the country I was working in, even if my return flight lands very late on your last day there?",Chunk_46,chunk_46; chunk_48; chunk_24; chunk_47; chunk_35; chunk_25; chunk_30; chunk_12; chunk_49; chunk_38,"Yes, you still receive the daily allowance for the country you were working in, even if your return flight lands very late on your last day there. According to the State Travel Expense Act (LRKG) § Official Trips Abroad (), the per diem and accommodation allowance is granted for the country that the official traveler last reaches before midnight local time. Therefore, as long as you last reach the country before midnight local time, you are entitled to the daily allowance for that country.","If, during an official trip abroad, the domestic territory is reached last before midnight, foreign per diem shall be granted for the country of the last business location abroad.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,97,"In case of air travel, when is the country considered to have been reached?",Chunk_47,chunk_47; chunk_38; chunk_12; chunk_25; chunk_46; chunk_14; chunk_43; chunk_39; chunk_30; chunk_8,"In the case of air travel, the country is considered to have been reached at the time the airplane lands there. Stopovers are disregarded unless they necessitate an overnight stay.","In the case of air travel, a country is deemed reached at the time the airplane lands there.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,98,When does arrival in a country officially occur for those traveling by plane?,Chunk_47,chunk_47; chunk_25; chunk_46; chunk_12; chunk_38; chunk_43; chunk_9; chunk_8; chunk_39; chunk_14,Arrival in a country officially occurs for those traveling by plane at the time the airplane lands there. Stopovers are disregarded unless they necessitate an overnight stay.,"In the case of air travel, a country is deemed reached at the time the airplane lands there.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,99,Under what condition is an airplane stopover covered by the travel reimbursement act?,Chunk_47,chunk_40; chunk_41; chunk_39; chunk_34; chunk_47; chunk_38; chunk_17; chunk_30; chunk_12; chunk_19,"According to the context provided, an airplane stopover is covered by the travel reimbursement act only if it necessitates an overnight stay.",Stopovers are disregarded unless they necessitate an overnight stay.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,100,Could you clarify the circumstances that would qualify an airplane layover for expense coverage under the travel reimbursement act?,Chunk_47,chunk_41; chunk_40; chunk_7; chunk_38; chunk_60; chunk_11; chunk_16; chunk_15; chunk_33; chunk_39,"The context provided does not specifically mention airplane layovers or their qualification for expense coverage under the travel reimbursement act. Therefore, based solely on the information given, it is not possible to determine the circumstances under which an airplane layover would be covered.",Stopovers are disregarded unless they necessitate an overnight stay.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,101,Does the foreign per diem change after 14 days of staying at the same business location?,Chunk_48,chunk_48; chunk_46; chunk_25; chunk_24; chunk_35; chunk_30; chunk_26; chunk_45; chunk_7; chunk_27,"Based on the context provided, the foreign per diem changes after 14 days of staying at the same business location. Specifically, if the stay at the same foreign business location (excluding departure and return days) lasts longer than 14 days, the foreign per diem according to paragraph shall be reduced by 50% from the 15th day onward. The highest competent authority or its authorized subordinate authority may, in justified cases, waive the reduction.","If the stay at the same foreign business location (excluding departure and return days) lasts longer than 14 days, the foreign per diem according to paragraph 3 shall be reduced by 25 percent from the 15th day onward.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,102,"If someone remains at the same business location overseas for an extended period, is the daily allowance adjusted?",Chunk_48,chunk_48; chunk_30; chunk_46; chunk_24; chunk_25; chunk_35; chunk_7; chunk_38; chunk_28; chunk_29,"Yes, if someone remains at the same foreign business location (excluding departure and return days) for an extended period, the daily allowance is adjusted. Specifically, if the stay lasts longer than the specified number of days, the foreign per diem allowance is reduced by a certain percentage from the th day onward. However, the highest competent authority or its authorized subordinate authority may waive this reduction in justified cases. Additionally, instead of the lump sum accommodation allowance, documented accommodation costs are reimbursed from the th day onward.","If the stay at the same foreign business location (excluding departure and return days) lasts longer than 14 days, the foreign per diem according to paragraph 3 shall be reduced by 25 percent from the 15th day onward.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,103,From which day of a long stay abroad does the per diem reduction take effect?,Chunk_48,chunk_48; chunk_46; chunk_24; chunk_25; chunk_35; chunk_70; chunk_27; chunk_45; chunk_30; chunk_26,"From the **eighth day** of a long stay abroad, the per diem reduction takes effect.","Instead of the lump sum accommodation allowance, from the 15th day onward, the necessary documented accommodation costs shall be reimbursed.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,104,"When traveling for an extended period, on what date does the daily allowance decrease?",Chunk_48,chunk_24; chunk_48; chunk_25; chunk_46; chunk_70; chunk_30; chunk_2; chunk_14; chunk_35; chunk_27,"When traveling for an extended period, the daily allowance decreases starting from the eighth day of stay at the same external business location.","Instead of the lump sum accommodation allowance, from the 15th day onward, the necessary documented accommodation costs shall be reimbursed.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,105,Who can receive a separation allowance?,Chunk_49,chunk_49; chunk_50; chunk_76; chunk_35; chunk_6; chunk_39; chunk_40; chunk_31; chunk_19; chunk_32,Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement can receive a separation allowance. This also applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office. Officials on probation in the preparatory service can also receive a separation allowance for secondments within the framework of training.,"Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement shall receive a separation allowance for the necessary expenses incurred as a result, taking into account the savings at home. The same applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,106,What are the eligibility requirements for a separation allowance?,Chunk_49,chunk_49; chunk_50; chunk_76; chunk_35; chunk_55; chunk_6; chunk_59; chunk_60; chunk_39; chunk_2,"The eligibility requirements for a separation allowance, as outlined in the context provided, are as follows:

1. Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement are eligible for a separation allowance. This allowance covers the necessary expenses incurred as a result of the secondment, taking into account the savings at home.

2. The same eligibility applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office.

3. A secondment is deemed equivalent to an assignment under § of the Civil Servants Act.

4. Officials on probation in the preparatory service are eligible for a separation allowance, receiving a percentage of the compensation provided in paragraph for secondments within the framework of training.

5. The official place of duty for training purposes is determined by the highest competent authority or its authorized subordinate authority.

6. The provisions also apply in the case of secondments within the framework of training or induction service, or a training or induction period necessary for obtaining the qualifications for a career.

7. The highest competent authority may, for its area of responsibility, refrain from the reduction in sentence if there are special official reasons.","Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement shall receive a separation allowance for the necessary expenses incurred as a result, taking into account the savings at home. The same applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,107,To whom is a separation allowance provided?,Chunk_49,chunk_49; chunk_50; chunk_76; chunk_35; chunk_6; chunk_55; chunk_60; chunk_65; chunk_39; chunk_75,A separation allowance is provided to officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement. It also applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office. Officials on probation in the preparatory service are also entitled to a separation allowance for secondments within the framework of training.,"Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement shall receive a separation allowance for the necessary expenses incurred as a result, taking into account the savings at home. The same applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,108,Who qualifies for a separation allowance?,Chunk_49,chunk_49; chunk_50; chunk_76; chunk_35; chunk_6; chunk_19; chunk_39; chunk_40; chunk_31; chunk_16,Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement qualify for a separation allowance. This also applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office. Officials on probation in the preparatory service who are seconded within the framework of training also qualify for a separation allowance. A secondment is deemed equivalent to an assignment under § of the Civil Servants Act.,"Officials and judges who are seconded to a location outside their official or residential area without a promise of moving expense reimbursement shall receive a separation allowance for the necessary expenses incurred as a result, taking into account the savings at home. The same applies to temporary assignments for official reasons to another part of the employment authority and to temporary official duties at another institution than an office.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,109,"As an official on probation in the preparatory service, do I receive separation allowance?",Chunk_50,chunk_50; chunk_49; chunk_35; chunk_6; chunk_76; chunk_31; chunk_16; chunk_39; chunk_26; chunk_36,"Yes, as an official on probation in the preparatory service, you receive a separation allowance. According to the State Travel Expense Act (LRKG) § Separation Allowance (), officials on probation in the preparatory service shall receive a percentage of the compensation provided in paragraph in the case of secondments within the framework of training. The official place of duty for training purposes is determined by the highest competent authority or its authorized subordinate authority. This provision also applies in the case of secondments within the framework of training or induction service, or a training or induction period necessary for obtaining the qualifications for a career. The highest competent authority may, for its area of responsibility, refrain from the reduction in sentence if there are special official reasons.",Officials on probation in the preparatory service shall receive 50 percent of the compensation in the case of secondments within the framework of training.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,110,Are individuals on probationary status within a preparatory service eligible for a separation allowance?,Chunk_50,chunk_50; chunk_49; chunk_35; chunk_76; chunk_6; chunk_39; chunk_29; chunk_19; chunk_40; chunk_16,"Yes, individuals on probationary status within a preparatory service are eligible for a separation allowance. According to the State Travel Expense Act (LRKG) § Separation Allowance (), officials on probation in the preparatory service shall receive a percentage of the compensation provided in paragraph in the case of secondments within the framework of training. The official place of duty for training purposes shall be determined by the highest competent authority or its authorized subordinate authority.",Officials on probation in the preparatory service shall receive 50 percent of the compensation in the case of secondments within the framework of training.,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,111,When will this new travel expense act be applied?,Chunk_53,chunk_3; chunk_4; chunk_2; chunk_5; chunk_55; chunk_14; chunk_53; chunk_51; chunk_38; chunk_83,"The new travel expense act will be applied starting on January 1, 2024.","This Act shall enter into force on January 1, 2018.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,112,When does the new travel expense act go into effect?,Chunk_53,chunk_3; chunk_2; chunk_4; chunk_5; chunk_55; chunk_53; chunk_54; chunk_83; chunk_51; chunk_14,"The new travel expense act goes into effect on January 1, 2023.","This Act shall enter into force on January 1, 2018.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,113,What is the effective date of this new travel expense act?,Chunk_53,chunk_3; chunk_2; chunk_5; chunk_4; chunk_55; chunk_83; chunk_53; chunk_14; chunk_54; chunk_51,"The effective date of this new travel expense act is January 1, 2024.","This Act shall enter into force on January 1, 2018.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,114,When will the new travel expense act be implemented?,Chunk_53,chunk_4; chunk_3; chunk_2; chunk_55; chunk_5; chunk_53; chunk_51; chunk_54; chunk_52; chunk_14,"The new travel expense act will enter into force on January 1, 2024.","This Act shall enter into force on January 1, 2018.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,115,Why are there additional costs in the new travel expense act?,Chunk_57,chunk_4; chunk_3; chunk_2; chunk_5; chunk_55; chunk_6; chunk_83; chunk_60; chunk_51; chunk_18,"The additional costs in the new travel expense act are due to the climate compensation payment for officially required flights. This payment is mandated as part of the statutory anchoring of climate compensation for official flights, which is a focal point of the revised State Travel Expense Act.","Additional costs estimated at 250,000 euros result from the climate compensation payment for officially required flights.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,116,Could you explain the reasons for the increased expenses outlined in the updated travel policy?,Chunk_57,chunk_55; chunk_4; chunk_2; chunk_3; chunk_83; chunk_60; chunk_5; chunk_57; chunk_61; chunk_54,"The increased expenses outlined in the updated travel policy are primarily attributed to the introduction of a climate compensation payment for official flights. This new provision requires additional costs, estimated at , euros, to be incurred as a result of officially required flights. This climate compensation payment is part of the broader effort to align travel expense regulations with climate protection requirements, as exemplified by the state administration's function under the Climate Protection Act.","Additional costs estimated at 250,000 euros result from the climate compensation payment for officially required flights.",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,117,What is the reason for implementing savings measures like restricted first-class train travel and adjusted per diem reductions?,,chunk_2; chunk_65; chunk_57; chunk_55; chunk_61; chunk_3; chunk_54; chunk_81; chunk_69; chunk_64,"The reason for implementing savings measures such as restricted first-class train travel and adjusted per diem reductions is to offset increases in certain compensations, such as mileage allowance and travel cost reimbursement when the trip begins at the residence. These savings measures contribute to the overall goal of reducing bureaucracy and simplifying the application and settlement procedures for official travel."," The increases in certain compensations (for example, mileage allowance, travel cost reimbursement when the trip begins at the residence) are offset by savings in other provisions (restriction of eligibility for first-class travel on trains, adjustment of the",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,118,Could you explain the justification behind changes such as limiting first-class train use and modifying daily allowance amounts?,,chunk_65; chunk_69; chunk_64; chunk_2; chunk_55; chunk_84; chunk_57; chunk_81; chunk_61; chunk_3,"The justification behind changes such as limiting first-class train use and modifying daily allowance amounts is rooted in administrative simplification, cost reduction, and promoting more economical and ecologically responsible travel practices. 

By limiting first-class train use, the regulation aims to reduce expenses associated with higher travel comfort, which is deemed unnecessary for most official journeys. This aligns with the goal of administrative economy and ensures that public funds are used more efficiently. 

The modification of daily allowance amounts is tied to aligning with tax law provisions, particularly regarding complimentary meals. This adjustment eliminates the need to tax parts of the daily allowance, thereby streamlining financial regulations and reducing administrative burdens. 

These changes are part of a broader effort to modernize the regulatory framework, enhance flexibility for departments, and encourage more sustainable travel options, such as public transport and alternative modes of travel like bicycles or e-bikes."," The increases in certain compensations (for example, mileage allowance, travel cost reimbursement when the trip begins at the residence) are offset by savings in other provisions (restriction of eligibility for first-class travel on trains, adjustment of the",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,119,reduction of the per diem in the case of complimentary meals in accordance with tax,Chunk_57,chunk_27; chunk_48; chunk_24; chunk_26; chunk_75; chunk_2; chunk_35; chunk_55; chunk_31; chunk_70,"The reduction of the per diem in the case of complimentary meals is adjusted in accordance with tax law provisions. This adjustment aligns the regulation with tax regulations, thereby eliminating the need to tax parts of the per diem. Specifically, if official travelers receive complimentary meals in the course of their official duties, a certain percentage of the per diem for breakfast and a percentage each for lunch and dinner for a full calendar day shall be withheld from the entitled per diem. The same applies if meals are provided by a third party and the charge for them is included in the reimbursable travel, flight, accommodation, or incidental expenses. The percentages are determined to align with tax law and avoid the taxation of parts of the per diem.",regulations).,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,120,Could you tell me about the previous number of different standard mileage rates?,Chunk_57,chunk_69; chunk_23; chunk_22; chunk_64; chunk_2; chunk_67; chunk_12; chunk_25; chunk_65; chunk_83,"The previous number of different standard mileage rates was three. These rates were based on factors such as the vehicle's engine capacity, the existence of compelling reasons for its use, and whether the vehicle was approved for official travel.",regulations).,v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,121,How many mileage allowance rates were there in the past?,Chunk_69,chunk_23; chunk_22; chunk_69; chunk_2; chunk_12; chunk_64; chunk_25; chunk_35; chunk_20; chunk_27,There were three mileage allowance rates in the past.,"With the use of one’s own motor vehicle, there were previously three different rates (1G, 25, and 35 cents/km), depending on whether the vehicle’s engine capacity was above or below G00 ccm, whether compelling reasons existed for its use, and whether the vehicle was approved for official travel. In addition, the vehicle had to belong to the traveler or to a person living in a common household (which repeatedly led to problems, especially in non-marital partnerships).",v1_Basic_RAG_Prompt,mpnet
Qwen/Qwen3-8B,122,What will the number of future mileage rates be?,Chunk_69,chunk_23; chunk_69; chunk_22; chunk_64; chunk_2; chunk_20; chunk_12; chunk_4; chunk_51; chunk_25,The number of future mileage rates will be two.,"With the use of one’s own motor vehicle, there were previously three different rates (1G, 25, and 35 cents/km), depending on whether the vehicle’s engine capacity was above or below G00 ccm, whether compelling reasons existed for its use, and whether the vehicle was approved for official travel. In addition, the vehicle had to belong to the traveler or to a person living in a common household (which repeatedly led to problems, especially in non-marital partnerships).",v1_Basic_RAG_Prompt,mpnet
