Generation Model,Question Index,Question,Type,Source_QID,Original Chunk,Chunks Retrieved,Generated Answer,Reference Answer,Generation Prompt Used,Encoding Used,correctness,correctness_reason,completeness_reference,completeness_reference_reason,faithfulness,faithfulness_reason,completeness_question,completeness_question_reason,Judge Model,Judge Prompt
Qwen/Qwen3-4B,35,"If I waive my right to reimbursement from another organization, can I still receive reimbursement under this regulation, or am I considered to be covered by the other organization?",Original,,Chunk_16,chunk_17; chunk_16; chunk_60; chunk_34; chunk_19; chunk_7; chunk_40; chunk_11; chunk_15; chunk_33,"If you waive your right to reimbursement from another organization, you can still receive reimbursement under this regulation. The regulation states that travelers shall only be entitled to reimbursement under this Act to the extent that no other body provides reimbursement for the same trip. This means that even if you have waived your claim against that body, you may still be entitled to reimbursement under this regulation.","For official trips undertaken for a secondary activity, which is performed at the request, suggestion, or instigation of the competent authority, travelers shall only be entitled to reimbursement under this Act to the extent that no other body provides reimbursement for the same trip. This applies even if the traveler has waived his or her claim against that body.",v1_Basic_RAG_Prompt,mpnet,5,"The response accurately reflects the meaning of the reference, stating that waiving reimbursement from another organization doesn't necessarily disqualify one from receiving reimbursement under the regulation.",5,The response includes all key information from the reference regarding waiving claims and continued eligibility for reimbursement.,5,The response is entirely based on the provided context and does not introduce any new or contradictory information.,5,"The response directly and fully answers the question, clarifying whether waiving rights impacts reimbursement eligibility.",default,prompt_v2
Qwen/Qwen3-4B,36,"If I choose not to seek payment from a different entity, does that affect my eligibility for reimbursement under these rules, or would that other entity be considered my primary coverage?",Paraphrased,Paraphrased from Ques_18 in Manual QA doc,Chunk_16,chunk_16; chunk_60; chunk_40; chunk_7; chunk_41; chunk_19; chunk_58; chunk_17; chunk_37; chunk_34,"If you choose not to seek payment from a different entity, it does not affect your eligibility for reimbursement under these rules. The rules state that travelers are only entitled to reimbursement under this Act to the extent that no other body provides reimbursement for the same trip. However, this does not mean that the other entity is considered your primary coverage; rather, it means that if another entity provides reimbursement, you are not entitled to reimbursement under this Act for the same trip. The decision to not seek payment from a different entity does not change the applicability of the rules regarding reimbursement under the State Travel Expense Act (LRKG).","For official trips undertaken for a secondary activity, which is performed at the request, suggestion, or instigation of the competent authority, travelers shall only be entitled to reimbursement under this Act to the extent that no other body provides reimbursement for the same trip. This applies even if the traveler has waived his or her claim against that body.",v1_Basic_RAG_Prompt,mpnet,4,The response accurately conveys the core meaning of the reference – that reimbursement under the Act is contingent on not receiving it elsewhere – even if worded differently.,3,The response covers the main point of the reference but omits the detail about the trip being undertaken for a 'secondary activity'.,5,The response contains no information not present in the provided context chunks; it directly reflects the rule about other bodies providing reimbursement.,5,"The response directly addresses both parts of the question: eligibility impact and primary coverage status, providing a clear explanation.",default,prompt_v2
Qwen/Qwen3-4B,37,Can I partially waive my travel expense reimbursement?,Original,,Chunk_17,chunk_17; chunk_16; chunk_40; chunk_34; chunk_39; chunk_37; chunk_14; chunk_11; chunk_32; chunk_33,"Yes, you can partially waive your travel expense reimbursement. According to the State Travel Expense Act (LRKG), the traveler may waive all or part of the travel expense reimbursement and reimbursement of expenses. Such a waiver must be declared in writing or electronically.",The traveler may waive all or part of the travel expense reimbursement and reimbursement of expenses.,v1_Basic_RAG_Prompt,mpnet,5,"The response accurately reflects the meaning of the reference, stating the possibility of waiving travel expense reimbursement.",5,The response includes all key information from the reference – the ability to waive all or part of reimbursement.,5,The response is directly supported by the context and does not introduce any new or contradictory information.,5,The response directly and fully answers the question of whether partial waiver is possible.,default,prompt_v2
Qwen/Qwen3-4B,38,Are you able to accept less than the full amount for your travel costs?,Paraphrased,Paraphrased from Ques_19 in Manual QA doc,Chunk_17,chunk_32; chunk_36; chunk_17; chunk_37; chunk_16; chunk_18; chunk_31; chunk_20; chunk_11; chunk_60,"Yes, according to the State Travel Expense Act (LRKG), a traveler may waive all or part of the travel expense reimbursement and reimbursement of expenses. Such a waiver must be declared in writing or electronically. Therefore, it is possible to accept less than the full amount for travel costs.",The traveler may waive all or part of the travel expense reimbursement and reimbursement of expenses.,v1_Basic_RAG_Prompt,mpnet,5,"The response accurately reflects the information in the reference, stating the possibility of waiving travel expense reimbursement.",5,The response includes all key information from the reference; it doesn't omit anything.,5,The response is directly supported by the provided context and does not introduce any new or contradictory information.,5,"The response directly and fully answers the question, confirming that accepting less than the full amount is possible.",default,prompt_v2
Qwen/Qwen3-4B,39,Will I be refunded for costs related to using regular public transport?,Original,,Chunk_18,chunk_18; chunk_20; chunk_13; chunk_42; chunk_4; chunk_21; chunk_19; chunk_69; chunk_16; chunk_40,"Yes, you will be refunded for costs related to using regular public transport. According to the State Travel Expense Act (LRKG) § Reimbursement of Travel and Flight Costs, necessary costs incurred for journeys using regularly scheduled public transport shall be reimbursed up to the cost of the lowest travel class.",Necessary costs incurred for journeys using regularly scheduled public transport shall be reimbursed up to the cost of the lowest travel class.,v1_Basic_RAG_Prompt,mpnet,5,"The response accurately reflects the meaning of the reference, stating the reimbursement of public transport costs.",5,The response includes all key information present in the reference.,5,The response is directly supported by information within the provided context (specifically mentioning the State Travel Expense Act).,5,The response directly and fully answers the question with a clear 'yes' and supporting explanation.,default,prompt_v2
Qwen/Qwen3-4B,40,Are expenses for typical public transportation reimbursable?,Paraphrased,Paraphrased from Ques_20 in Manual QA doc,Chunk_18,chunk_20; chunk_13; chunk_18; chunk_19; chunk_11; chunk_42; chunk_33; chunk_36; chunk_41; chunk_40,"Yes, expenses for typical public transportation are reimbursable. According to the State Travel Expense Act (LRKG) § Reimbursement of Travel and Flight Costs, necessary costs incurred for journeys using regularly scheduled public transport shall be reimbursed up to the cost of the lowest travel class.",Necessary costs incurred for journeys using regularly scheduled public transport shall be reimbursed up to the cost of the lowest travel class.,v1_Basic_RAG_Prompt,mpnet,5,"The response accurately conveys the same information as the reference, with no changes in meaning.",5,The response includes all key information present in the reference.,5,The response is entirely based on the provided context and does not introduce any new or contradictory information.,5,The response directly and fully answers the question with a clear 'yes' and supporting detail.,default,prompt_v2
Qwen/Qwen3-4B,41,What are the circumstances in which reimbursement for a higher class of travel is permitted?,Original,,Chunk_19,chunk_19; chunk_11; chunk_36; chunk_31; chunk_13; chunk_20; chunk_60; chunk_16; chunk_18; chunk_37,"Reimbursement for a higher class of travel is permitted under the following circumstances:

1. If an official traveler has a disability degree of at least 66 percent, they may be reimbursed for the next higher class of travel expenses. This concession may also be granted to other official travelers if their physical or health condition justifies the use of this class.

2. If a rental car or taxi is used for a trip due to a compelling reason, the necessary costs incurred shall be reimbursed.

3. For trips for the purpose of education or training that are partially in the official interest, costs incurred up to the amount of the travel expense reimbursement to which one is entitled for official trips may be reimbursed with the consent of the highest competent authority or its authorized authority. However, for the officials mentioned in § 3, expenses may only be reimbursed up to 66 percent.

4. For journeys using regularly scheduled public transport, necessary costs shall be reimbursed up to the cost of the lowest travel class. The highest competent authority or its authorized subordinate authority may permit exceptions for its area of responsibility.

5. Flight costs are reimbursable if the official or economic reasons for using air travel outweigh the climate protection considerations. In principle, the costs of the lowest flight class shall be reimbursed. The Ministry of Finance may, by administrative regulation, determine exceptions.","If official travelers have a disability degree of at least 50 percent, the expenses for the next higher class shall be reimbursed. The same concession may be granted to other official travelers if their physical or health condition justifies the use of this class.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the meaning of the reference, though it states 66% disability while the reference states 50%. This is a minor discrepancy.",3,The response includes the core information about disability-based reimbursement but adds several other circumstances not present in the provided reference text.,2,"The response includes information (e.g., rental cars, training trips, public transport) not found within the provided context chunks, indicating hallucination.",5,The response thoroughly addresses the question by listing multiple circumstances under which higher class travel reimbursement is permitted.,default,prompt_v2
Qwen/Qwen3-4B,42,Could you please explain the situations that allow for approval of travel expenses beyond standard class?,Paraphrased,Paraphrased from Ques_21 in Manual QA doc,Chunk_19,chunk_8; chunk_36; chunk_60; chunk_19; chunk_6; chunk_11; chunk_31; chunk_9; chunk_10; chunk_37,"According to the State Travel Expense Act (LRKG), travel expenses beyond the standard class can be approved under the following situations:

1. If an official has a disability degree of at least 60%, they are entitled to reimbursement for the next higher class of travel or flight costs, as specified in § 6 (Reimbursement of Travel and Flight Costs).

2. The same concession may be granted to other official travelers if their physical or health condition justifies the use of a higher class, as mentioned in § 6.

3. In special cases, such as when an official trip is combined with a vacation or another private trip, the travel expense reimbursement is calculated as if only the official trip were undertaken, and the reimbursement under § 5 (Determination of the Travel Expense Reimbursement in Special Cases) shall not exceed the reimbursement resulting from the actual course of the trip.","If official travelers have a disability degree of at least 50 percent, the expenses for the next higher class shall be reimbursed. The same concession may be granted to other official travelers if their physical or health condition justifies the use of this class.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the meaning of the reference, with a minor discrepancy in the disability degree (60% vs 50%).",3,"The response includes the key information about disability and health conditions justifying higher class travel, but adds information about combining trips that isn't in the reference.",4,"The response appears to be grounded in the provided context, and doesn't introduce information not found within it. The added detail about combining trips seems plausible within a travel expense act.",4,The response directly addresses the question by outlining situations allowing for higher travel expense approval. It provides multiple scenarios.,default,prompt_v2
Qwen/Qwen3-4B,43,Is the cost of a rental car or taxi reimbursed?,Original,,Chunk_20,chunk_20; chunk_18; chunk_13; chunk_11; chunk_42; chunk_33; chunk_12; chunk_40; chunk_36; chunk_31,"Yes, the cost of a rental car or taxi is reimbursed if there is a compelling reason for using it. If no compelling reason exists, the reimbursement will not exceed the cost of using public transport.","If, for a compelling reason, a rental car or taxi is used, the necessary costs incurred shall be reimbursed. If no compelling reason exists, no higher travel expense reimbursement may be granted than when using public transport.",v1_Basic_RAG_Prompt,mpnet,5,"The response accurately conveys the same information as the reference, with only slight rephrasing.",5,The response includes all key information from the reference – the conditions for reimbursement and the limit when no compelling reason exists.,5,The response is entirely based on information present in the provided context (chunks). No external information or contradictions are introduced.,5,"The response directly and fully answers the question, addressing the possibility of reimbursement and its conditions.",default,prompt_v2
Qwen/Qwen3-4B,44,Are rental car or taxi expenses covered?,Paraphrased,Paraphrased from Ques_22 in Manual QA doc,Chunk_20,chunk_20; chunk_18; chunk_13; chunk_40; chunk_29; chunk_33; chunk_69; chunk_41; chunk_42; chunk_21,"Yes, rental car or taxi expenses are covered if there is a compelling reason for their use. According to the State Travel Expense Act (LRKG) § Reimbursement of Travel and Flight Costs, necessary costs incurred for using a rental car or taxi shall be reimbursed when there is a compelling reason. If no compelling reason exists, the reimbursement will not exceed the costs of using public transport.","If, for a compelling reason, a rental car or taxi is used, the necessary costs incurred shall be reimbursed. If no compelling reason exists, no higher travel expense reimbursement may be granted than when using public transport.",v1_Basic_RAG_Prompt,mpnet,5,"The response accurately conveys the same information as the reference, with a very similar meaning.",5,The response includes all key information present in the reference.,5,The response is entirely based on the provided context and does not introduce any new or contradictory information.,5,"The response directly and fully answers the question, providing a clear 'yes' and explaining the conditions.",default,prompt_v2
Qwen/Qwen3-4B,45,How much is the surcharge of mileage allowance in case of difficult roads?,Original,,Chunk_23,chunk_23; chunk_22; chunk_69; chunk_12; chunk_20; chunk_18; chunk_2; chunk_13; chunk_4; chunk_64,"According to the context provided, the surcharge for the mileage allowance in case of journeys on unpaved roads or difficult-to-drive field or forest tracks is 3 cents per kilometer.",The surcharge amounts to 5 cents per kilometer.,v1_Basic_RAG_Prompt,mpnet,2,The response states 3 cents/km while the reference states 5 cents/km. The meaning is inaccurate.,2,The response misses the correct surcharge amount of 5 cents/km as stated in the reference.,5,The response accurately reflects information *present* within the provided context (even if incorrect compared to the reference). There's no contradiction or addition of information not found in the chunks.,3,"The response directly answers the question, but the incorrect amount diminishes its completeness.",default,prompt_v2
Qwen/Qwen3-4B,46,Could you please clarify the extra cost added to mileage reimbursement when driving on challenging roads?,Paraphrased,Paraphrased from Ques_23 in Manual QA doc,Chunk_23,chunk_23; chunk_22; chunk_69; chunk_12; chunk_20; chunk_13; chunk_37; chunk_2; chunk_7; chunk_4,"According to the context provided, if journeys on unpaved roads or difficult-to-drive field or forest tracks are regularly required due to the nature of the official business, a surcharge may be granted for the mileage allowance. The surcharge amounts to  cents per kilometer. Therefore, the extra cost added to mileage reimbursement when driving on challenging roads is  cents per kilometer.",The surcharge amounts to 5 cents per kilometer.,v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the information about a surcharge per kilometer, aligning with the reference.",3,"The response states 'cents per kilometer' twice, omitting the specific amount of '5 cents' from the reference.",5,The response is entirely based on the provided context and does not introduce any external information.,5,The response directly and fully answers the question regarding the extra cost for challenging road mileage reimbursement.,default,prompt_v2
Qwen/Qwen3-4B,47,How much euros is the per diem allowance for a full calendar day of an official trip?,Original,,Chunk_24,chunk_24; chunk_27; chunk_48; chunk_26; chunk_25; chunk_28; chunk_35; chunk_57; chunk_46; chunk_4,The per diem allowance for a full calendar day of an official trip is  euros.,"For each full calendar day of an official trip, a per diem allowance of 24 euros is granted to compensate for additional expenses for meals.",v1_Basic_RAG_Prompt,mpnet,5,"The response accurately conveys the same meaning as the reference, stating the per diem allowance is 24 euros.",5,The response includes all key information from the reference – the amount of the per diem allowance (24 euros).,5,The response is directly supported by the provided context and does not introduce any new or contradictory information.,5,The response directly and completely answers the question regarding the per diem allowance amount.,default,prompt_v2
Qwen/Qwen3-4B,48,"What is the daily allowance amount, in euros, for official travel covering a complete 24-hour period?",Paraphrased,Paraphrased from Ques_24 in Manual QA doc,Chunk_24,chunk_24; chunk_28; chunk_57; chunk_8; chunk_4; chunk_55; chunk_65; chunk_69; chunk_1; chunk_70,"The daily allowance amount, in euros, for official travel covering a complete 24-hour period is  euros. This is stated in the State Travel Expense Act (LRKG) § C Per Diem Allowance, which grants a per diem allowance of  euros for each full calendar day of an official trip.","For each full calendar day of an official trip, a per diem allowance of 24 euros is granted to compensate for additional expenses for meals.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the core information about a daily allowance being granted, matching the reference's meaning.",3,The response mentions a per diem allowance but omits the specific amount (24 euros) from the reference.,5,"The response is entirely based on information present in the provided context, specifically referencing the State Travel Expense Act and per diem allowances.",3,The response states the allowance amount is 'euros' which is unhelpful. It acknowledges the question but doesn't provide a concrete answer.,default,prompt_v2
Qwen/Qwen3-4B,49,"In case of an official trip lasting less than one full calendar day, how much is the per diem allowance?",Original,,Chunk_24,chunk_24; chunk_48; chunk_25; chunk_26; chunk_27; chunk_46; chunk_35; chunk_70; chunk_30; chunk_45,"In case of an official trip lasting less than one full calendar day, the per diem allowance is €G for a duration of more than 8 hours, and € for a duration of more than 12 hours.","For an official trip lasting less than one full calendar day, on the day of departure and the day of return of a multi-day trip, the per diem allowance shall be: 6 euros for a duration of more than 8 hours, and 12 euros for a duration of more than 14 hours.",v1_Basic_RAG_Prompt,mpnet,3,"The response conveys the general idea of per diem allowances based on duration, but the specific amounts (€G and €) are placeholders and incorrect compared to the reference (6 and 12 euros).",2,The response misses the specific per diem amounts (6 and 12 euros) and the duration threshold for the higher amount (14 hours instead of 12).,1,"The response introduces placeholder values (€G and €) that are not found within the provided context, indicating hallucination.",3,"The response addresses the question of per diem allowance for trips less than a day, but lacks specific amounts and duration thresholds, making it incomplete.",default,prompt_v2
Qwen/Qwen3-4B,50,What is the daily expense rate for business travel that doesn't span a complete 24-hour period?,Paraphrased,Paraphrased from Ques_25 in Manual QA doc,Chunk_24,chunk_5; chunk_2; chunk_30; chunk_55; chunk_8; chunk_3; chunk_18; chunk_4; chunk_27; chunk_7,"The context provided does not specify a daily expense rate for business travel that doesn't span a complete 24-hour period. The information given focuses on reimbursement rules for extended stays, per diem allowances, travel and flight costs, mileage allowance, and other related expenses, but does not mention a specific daily rate for partial-day business travel.","For an official trip lasting less than one full calendar day, on the day of departure and the day of return of a multi-day trip, the per diem allowance shall be: 6 euros for a duration of more than 8 hours, and 12 euros for a duration of more than 14 hours.",v1_Basic_RAG_Prompt,mpnet,3,The response accurately conveys the core meaning of the reference – that there are different rates based on duration – but doesn't state the actual rates.,2,"The response omits the specific rates (6 and 12 euros) for different durations, making it incomplete.",5,The response correctly states that the context does not provide a single 'daily rate' and accurately reflects the information *not* present in the provided chunks.,2,"The question asks for a 'daily expense rate', and the response acknowledges a rate exists but doesn't provide it, failing to fully answer the question.",default,prompt_v2
Qwen/Qwen3-4B,51,How is the duration of the official trip determined?,Original,,Chunk_25,chunk_25; chunk_47; chunk_12; chunk_38; chunk_8; chunk_43; chunk_30; chunk_70; chunk_46; chunk_9,"The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises or the beginning and/or end has been ordered at the official premises. In the case of several residences or accommodations, the one nearest to the official premises shall be decisive.","The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises, or the beginning and/or end has been ordered at the official premises.",v1_Basic_RAG_Prompt,mpnet,5,"The response accurately conveys the same meaning as the reference, with only a minor wording difference.",5,The response includes all key information present in the reference.,5,The response is entirely based on information found within the provided context chunks; no external information is introduced.,5,The response directly and fully answers the question of how the duration of an official trip is determined.,default,prompt_v2
Qwen/Qwen3-4B,52,What factors decide how long the business travel will last?,Paraphrased,Paraphrased from Ques_26 in Manual QA doc,Chunk_25,chunk_30; chunk_8; chunk_25; chunk_55; chunk_47; chunk_2; chunk_65; chunk_48; chunk_61; chunk_38,"The duration of business travel is determined by the following factors according to the context provided:

1. The stay at the same external business location: If the stay lasts longer than seven days, from the eighth day onward, the reimbursement is granted as would be provided in the case of a secondment.

2. The conditions for official trips: Official trips are journeys undertaken to conduct official business outside the usual place of work, which have been ordered or approved by the responsible superior, unless an order or approval is not applicable due to the nature of the official’s office or the nature of the official business.

3. The start and end of the trip: The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises or the beginning and/or end has been ordered at the official premises.

4. The stay at the same foreign business location: If the stay at the same foreign business location (excluding departure and return days) lasts longer than 14 days, the foreign per diem according to paragraph 1 shall be reduced by 50% from the 15th day onward.","The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises, or the beginning and/or end has been ordered at the official premises.",v1_Basic_RAG_Prompt,mpnet,3,"The response conveys similar information to the reference but expands on it with details not present in the reference text itself. It's not *incorrect*, but it's not a direct reflection.",2,"The response includes information not found in the reference, making it incomplete *as a reflection of the reference*. It pulls from the broader context.",2,"The response includes details not present in the provided context chunks, indicating hallucination. It synthesizes information beyond what's given.",4,"The response addresses the question of 'what factors decide how long business travel will last' by listing several factors, providing a reasonably complete answer.",default,prompt_v2
Qwen/Qwen3-4B,53,Am I entitled to a per diem allowance when going on an official errand?,Original,,Chunk_26,chunk_26; chunk_24; chunk_35; chunk_46; chunk_9; chunk_27; chunk_25; chunk_7; chunk_45; chunk_8,"According to the context provided, you are not entitled to a per diem allowance for official errands. However, if the errand lasts more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.","For official errands, there is no entitlement to a per diem allowance.",v1_Basic_RAG_Prompt,mpnet,4,The response accurately reflects the core meaning of the reference – no per diem allowance for official errands – while adding a conditional clause not present in the reference but still relevant.,3,"The response expands on the reference by adding the condition about errands lasting over eight hours and meal reimbursement, which isn't in the original reference.",5,The response is entirely grounded in the provided context; it doesn't introduce any information not found within the chunks.,5,"The response directly and fully answers the question, addressing the entitlement to a per diem allowance and providing a nuanced explanation based on errand duration.",default,prompt_v2
Qwen/Qwen3-4B,54,Are employees reimbursed for expenses incurred while completing work-related tasks away from their usual work location?,Paraphrased,Paraphrased from Ques_27 in Manual QA doc,Chunk_26,chunk_7; chunk_33; chunk_40; chunk_8; chunk_9; chunk_30; chunk_12; chunk_16; chunk_41; chunk_11,"Yes, employees are reimbursed for expenses incurred while completing work-related tasks away from their usual work location. The State Travel Expense Act (LRKG) covers reimbursement for travel and flight costs, mileage allowance, per diem allowance for official trips, necessary additional expenses on official errands, accommodation allowance, expenses and lump sum reimbursement, and other costs. These provisions apply to official trips and errands, which are defined as journeys undertaken to conduct official business outside the usual place of work, as long as they are ordered or approved by the responsible superior.","For official errands, there is no entitlement to a per diem allowance.",v1_Basic_RAG_Prompt,mpnet,2,"The response states a per diem allowance exists, while the reference states there is *no* entitlement to it. This is a direct contradiction.",2,"The response details many allowances, but omits the key information from the reference – the lack of a per diem allowance.",4,"The response generally aligns with the provided context, detailing expense reimbursement policies. No information is fabricated or contradicts the chunks.",5,"The response directly and fully answers the question, confirming employee reimbursement for work-related travel expenses.",default,prompt_v2
Qwen/Qwen3-4B,55,Under what condition can an official errand be covered by per diem allowance?,Original,,Chunk_26,chunk_26; chunk_35; chunk_24; chunk_46; chunk_9; chunk_25; chunk_27; chunk_7; chunk_45; chunk_48,"An official errand can be covered by a per diem allowance if it lasts more than eight hours, in which case the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1_Basic_RAG_Prompt,mpnet,5,"The response accurately conveys the same information as the reference, with only minor wording differences.",5,The response includes all key information present in the reference.,5,The response is directly supported by the provided context and does not introduce any new or contradictory information.,5,The response directly and completely answers the question by stating the condition for per diem allowance coverage.,default,prompt_v2
Qwen/Qwen3-4B,56,When is per diem authorized for official travel?,Paraphrased,Paraphrased from Ques_28 in Manual QA doc,Chunk_26,chunk_46; chunk_25; chunk_26; chunk_35; chunk_45; chunk_48; chunk_27; chunk_24; chunk_7; chunk_8,"Per diem is authorized for official travel under the following conditions:

1. For official trips abroad, the per diem and accommodation allowance are granted for the country that the official traveler last reaches before midnight local time. If the domestic territory is reached last before midnight, foreign per diem is granted for the country of the last business location abroad.

2. For official errands, there is no entitlement to a per diem allowance according to paragraph . However, for errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.

3. For each full calendar day of an official trip, a per diem allowance of  euros is granted to compensate for additional expenses for meals. For an official trip lasting less than one full calendar day, on the day of departure and the day of return of a multi-day trip, the per diem allowance is . . G euros for a duration of more than  hours, and  euros for a duration of more than  hours.

4. Official trips in the sense of this Act are journeys undertaken to conduct official business outside the usual place of work, which have been ordered or approved by the responsible superior, unless an order or approval is not applicable due to the nature of the official’s office or the nature of the official business.","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1_Basic_RAG_Prompt,mpnet,5,"The response accurately conveys the information present in the reference, even with added details not in the reference itself.",1,The response includes information not found in the reference text. It expands significantly beyond the provided snippet.,1,"The response contains information not present in the provided context chunks, indicating hallucination. It details per diem amounts and conditions not found in the context.",2,"While the response addresses the question, it provides a very detailed set of conditions and allowances without a clear, concise answer to *when* per diem is authorized. It's more of a policy description than a direct answer.",default,prompt_v2
Qwen/Qwen3-4B,57,What determines eligibility for per diem reimbursement on work-related trips?,Paraphrased,Paraphrased from Ques_28 in Manual QA doc,Chunk_26,chunk_7; chunk_35; chunk_26; chunk_27; chunk_25; chunk_24; chunk_45; chunk_31; chunk_48; chunk_46,"Eligibility for per diem reimbursement on work-related trips is determined by several factors outlined in the State Travel Expense Act (LRKG):

1. **Nature of the Trip**: Per diem allowance is granted for official trips, including transfers, secondments, or termination of a secondment. It is also applicable for errands lasting more than eight hours, where necessary documented expenses for meals are reimbursed up to the amount of the per diem allowance applicable for an official trip.

2. **Duration of the Trip**: For each full calendar day of an official trip, a per diem allowance of €40 is granted. For trips lasting less than one full calendar day, the per diem allowance is €30 for a duration of more than 8 hours and €20 for a duration of more than 4 hours.

3. **Complimentary Meals**: If official travelers receive complimentary meals, 10% of the per diem for breakfast and 20% each for lunch and dinner are withheld from the entitled per diem. This also applies if meals are provided by a third party and the charge is included in reimbursable travel, flight, accommodation, or incidental expenses.

4. **Official Premises**: The duration of the official trip is determined from the time of departure from and arrival at the residence, unless the trip begins or ends at the official premises or the beginning and/or end has been ordered at the official premises.

5. **Foreign Trips**: Per diem and accommodation allowances abroad are granted in accordance with the provisions of the current version of § 12 of the Federal Foreign Travel Expense Regulation (ARV) and the general administrative regulation on the determination of foreign per diem and accommodation allowances (ARVVwV).

6. **Extended Stay**: If the stay at the same foreign business location (excluding departure and return days) lasts longer than 14 days, the foreign per diem according to paragraph 1 shall be reduced by 50% from the 15th day onward. The highest competent authority or its authorized subordinate authority may waive this reduction in justified cases.

These factors collectively determine eligibility for per diem reimbursement on work-related trips under the State Travel Expense Act (LRKG).","For errands lasting more than eight hours, the necessary documented expenses for meals shall be reimbursed up to the amount of the per diem allowance applicable for an official trip.",v1_Basic_RAG_Prompt,mpnet,4,"The response accurately conveys the meaning of the reference, expanding on it with additional details about per diem eligibility. While more detailed, it doesn't contradict the reference.",2,"The response goes far beyond the single sentence in the reference, adding many details not found there. It's not *incorrect*, but it's not a direct reflection of the reference's content.",4,"The response appears to be based on the provided context chunks, presenting information consistent with a travel expense act. There's no indication of fabricated information.",5,"The response thoroughly addresses the question, outlining multiple factors that determine eligibility for per diem reimbursement.",default,prompt_v2
